,Capacity,Latitude,Load Entering,Longitude,Member State,NRemoval,PRemoval,Temperature
19910,7000,46.45867,12400,4.10235,FR,TRUE,FALSE,9
19911,8200,48.05055,6000,0.18308,FR,FALSE,TRUE,9.14
19912,3500,48.07124,3450,0.2966,FR,TRUE,TRUE,8
19913,3000,48.16716,2850,-0.14784,FR,TRUE,FALSE,9.09
19914,3500,47.91922,2650,0.15143,FR,TRUE,TRUE,9.04
19915,8000,47.90086,5100,0.01394,FR,TRUE,TRUE,9.07
19916,3500,48.05461,2000,0.73961,FR,TRUE,TRUE,8.02
19917,4167,46.28865,7000,-0.42301,FR,FALSE,FALSE,11
19918,2166,46.82329,2450,-0.14591,FR,FALSE,FALSE,11
19919,5850,46.94115,3100,-0.579,FR,TRUE,TRUE,9
19920,3000,46.36293,4700,-0.3099,FR,FALSE,FALSE,11
19921,60000,46.85361,35500,-0.49801,FR,TRUE,TRUE,10.01
19922,9033,46.82015,2600,-0.69635,FR,TRUE,TRUE,9
19923,4500,46.93092,2100,-0.76532,FR,FALSE,FALSE,9
19924,18000,46.92353,9720,-2.14854,FR,TRUE,TRUE,9
19925,11333,46.88572,5670,-2.15314,FR,FALSE,TRUE,9
19926,4500,46.90335,4320,-2.04993,FR,FALSE,FALSE,9
19927,550,46.56991,2784,-1.45721,FR,FALSE,FALSE,9.67
19928,1800,46.95947,2134,-1.34657,FR,FALSE,FALSE,9
19929,1440,46.63539,2017,-1.17022,FR,TRUE,TRUE,9.68
19930,37633,46.63444,18440,-1.84002,FR,TRUE,FALSE,9.69
19931,3000,47.01733,2717,-1.18726,FR,TRUE,TRUE,9
19932,26700,46.8462,10834,-1.90736,FR,TRUE,TRUE,9
19933,8000,46.6787,13517,-1.04533,FR,TRUE,TRUE,9.68
19934,125000,46.49233,63750,-1.72151,FR,TRUE,FALSE,10.04
19935,800,46.75718,2267,-1.82545,FR,FALSE,FALSE,9
19936,5000,47.06871,4884,-1.25258,FR,FALSE,TRUE,9
19937,2250,46.73698,2700,-1.38641,FR,TRUE,FALSE,9.71
19938,3000,46.95138,2267,-1.30643,FR,TRUE,FALSE,9
19939,83000,46.70341,40670,-1.9381,FR,TRUE,FALSE,9
19940,2250,46.55035,2250,-1.05533,FR,FALSE,FALSE,10.03
19941,3200,46.53511,2450,-1.06795,FR,TRUE,TRUE,10.03
19942,3000,47.0054,2017,-1.34643,FR,TRUE,TRUE,9
19943,98330,46.76543,61950,-2.04188,FR,FALSE,FALSE,9
19944,6500,46.95895,5034,-0.88502,FR,FALSE,FALSE,9
19945,3667,46.34281,2084,-1.23042,FR,FALSE,FALSE,9.94
19946,9450,46.41153,4350,-1.53926,FR,TRUE,TRUE,10
19947,1840,46.79193,2217,-1.90516,FR,FALSE,FALSE,9
19948,3400,46.46207,4080,-1.61957,FR,FALSE,FALSE,10.03
19949,9000,46.45636,10350,-1.71144,FR,FALSE,FALSE,10.03
19950,5150,46.46048,4600,-1.59466,FR,FALSE,FALSE,10.03
19951,35000,46.36053,24150,-1.42894,FR,FALSE,TRUE,9.97
19952,11500,48.57621,10000,-0.36059,FR,TRUE,TRUE,6
19953,5700,48.52432,3930,0.5559,FR,TRUE,FALSE,8
19954,3500,48.51036,2000,0.54354,FR,TRUE,FALSE,8
19955,9000,48.37265,3920,0.54676,FR,TRUE,TRUE,8
19956,3500,48.26057,2970,0.68811,FR,TRUE,FALSE,7.49
19957,7200,46.01885,2940,3.21859,FR,TRUE,TRUE,9
19958,8100,45.55709,5468,3.7374,FR,TRUE,TRUE,9
19959,20100,45.52131,16900,2.94679,FR,TRUE,TRUE,9
19960,5000,45.73834,4424,3.33791,FR,FALSE,FALSE,9
19961,30000,45.59389,9085,2.71653,FR,FALSE,TRUE,9
19962,8900,45.42012,2847,3.33369,FR,TRUE,TRUE,9
19963,425000,45.79995,240000,3.15148,FR,TRUE,TRUE,9
19964,4500,45.98807,3364,3.10841,FR,TRUE,TRUE,9
19965,2700,45.62235,2941,3.21465,FR,FALSE,FALSE,9
19966,5000,47.81693,3900,0.2712,FR,TRUE,TRUE,9.03
19967,20000,48.18091,35600,0.65244,FR,TRUE,TRUE,7.48
19968,3750,48.277,3900,0.02216,FR,FALSE,TRUE,8
19969,3000,47.86341,2850,0.47859,FR,TRUE,FALSE,8.5
19970,1500,47.87841,2900,0.12396,FR,FALSE,FALSE,9.03
19971,26667,47.69183,19000,-0.08684,FR,TRUE,TRUE,8.99
19972,3000,47.87097,2900,0.22,FR,TRUE,TRUE,9.04
19973,3500,47.99141,2400,-0.15726,FR,TRUE,TRUE,9.05
19974,18000,47.65727,5950,0.15841,FR,TRUE,TRUE,9
19975,7500,48.33857,5600,0.37382,FR,TRUE,TRUE,8
19976,315000,47.9821,170000,0.1703,FR,TRUE,TRUE,9.13
19977,28500,47.95613,18000,0.17868,FR,TRUE,TRUE,9.13
19978,2600,48.23248,2700,0.31875,FR,TRUE,TRUE,8
19979,1600,46.75224,3800,-1.68299,FR,TRUE,TRUE,9
19980,3000,46.53677,2967,-1.22844,FR,TRUE,FALSE,10.05
19981,11000,46.97977,12080,-1.32428,FR,FALSE,FALSE,9
19982,7200,46.99578,5267,-0.96711,FR,TRUE,TRUE,9
19983,4000,46.61781,4584,-1.66712,FR,TRUE,TRUE,9.69
19984,3600,46.7117,2650,-1.45931,FR,TRUE,TRUE,9.7
19985,2700,46.5948,2600,-1.39681,FR,TRUE,TRUE,9.68
19986,37417,47.00501,37790,-2.26638,FR,TRUE,TRUE,9
19987,14300,46.85101,11750,-2.13065,FR,FALSE,FALSE,9
19988,3100,46.76782,4000,-1.51832,FR,FALSE,FALSE,9.71
19989,13417,46.76907,11450,-0.83293,FR,TRUE,TRUE,9
19990,2830,46.7549,2367,-1.91061,FR,FALSE,FALSE,9
19991,83333,46.63829,116690,-1.42917,FR,TRUE,TRUE,9.69
19992,4250,46.84759,3700,-1.18403,FR,TRUE,TRUE,9
19993,4200,44.30487,2400,0.33841,FR,TRUE,FALSE,8.63
19994,30000,44.18024,5100,0.69033,FR,TRUE,FALSE,7
19995,40000,44.16792,19500,0.6708,FR,TRUE,TRUE,7
19996,5000,44.32901,3800,0.09282,FR,TRUE,FALSE,8.02
19997,15000,44.48026,15200,0.93907,FR,TRUE,TRUE,8.52
19998,4700,44.22264,3200,0.57864,FR,TRUE,FALSE,8.73
19999,40000,44.50491,31600,0.14203,FR,TRUE,FALSE,8.48
20000,9000,44.6083,7600,0.35321,FR,TRUE,FALSE,8.4
20001,7500,44.14034,5500,0.34028,FR,TRUE,TRUE,7
20002,30000,44.20853,18400,0.60283,FR,TRUE,FALSE,8.74
20003,3000,44.39033,3710,0.79811,FR,TRUE,FALSE,8.59
20004,2000,44.24058,850,0.66438,FR,FALSE,FALSE,8.71
20005,38333,43.53644,34498,5.0344,FR,TRUE,TRUE,5.98
20006,3200,43.78004,2330,4.71002,FR,FALSE,FALSE,6.29
20007,30000,42.63644,11000,8.93521,FR,FALSE,FALSE,6.53
20008,6000,42.60196,4066,8.82292,FR,FALSE,FALSE,6.55
20009,2500,42.65823,2500,9.31679,FR,FALSE,FALSE,6.47
20010,7500,41.7146,3300,8.83705,FR,TRUE,FALSE,6.36
20011,7000,42.26975,3700,8.69215,FR,FALSE,FALSE,6.51
20012,2500,42.24315,2200,8.63394,FR,FALSE,FALSE,6.51
20013,30000,41.84634,25000,8.80164,FR,FALSE,FALSE,6.32
20014,30000,41.56579,24000,9.28074,FR,FALSE,FALSE,6.39
20015,15000,41.67736,10000,8.8975,FR,FALSE,FALSE,6.37
20016,8000,41.6231,4500,8.96772,FR,FALSE,FALSE,6.39
20017,6500,41.71915,3100,8.81177,FR,TRUE,TRUE,6.36
20018,5000,41.90609,2300,9.39722,FR,FALSE,FALSE,6.47
20019,10000,47.22055,8400,5.23707,FR,FALSE,TRUE,8.05
20020,34167,47.23331,31000,5.00485,FR,TRUE,TRUE,8.15
20021,9000,46.52125,4800,0.33918,FR,TRUE,TRUE,11
20022,12000,47.01991,13250,0.06856,FR,TRUE,TRUE,9.99
20023,4667,46.4474,3000,0.14025,FR,FALSE,FALSE,11
20024,3500,46.40851,4000,0.70494,FR,TRUE,TRUE,11
20025,10000,46.78635,16900,0.16639,FR,TRUE,TRUE,11
20026,8500,46.44525,5900,0.86626,FR,FALSE,TRUE,9.93
20027,5000,46.40553,17200,0.88118,FR,TRUE,TRUE,9.95
20028,9500,46.76097,4900,0.49949,FR,TRUE,TRUE,11
20029,3262,46.69701,5600,0.26799,FR,FALSE,FALSE,11
20030,2000,46.48899,3100,0.44811,FR,TRUE,TRUE,11
20031,3000,46.50904,4350,0.40144,FR,TRUE,TRUE,11
20032,285000,45.81724,205000,1.25911,FR,TRUE,TRUE,9
20033,8000,44.34302,8600,-1.06721,FR,FALSE,FALSE,8.65
20034,10000,43.6352,8000,0.87393,FR,TRUE,TRUE,7.94
20035,7500,43.61949,7700,1.08007,FR,TRUE,TRUE,9
20036,6000,43.93618,4200,0.61133,FR,TRUE,TRUE,7
20037,3500,43.52113,3800,0.17645,FR,FALSE,FALSE,7.51
20038,5800,43.51823,4900,0.40895,FR,TRUE,TRUE,7.53
20039,2800,43.76545,2900,-0.02912,FR,FALSE,FALSE,7.25
20040,1800,43.61607,2800,0.59006,FR,TRUE,FALSE,7.66
20041,9500,43.50072,5100,0.94004,FR,TRUE,TRUE,9
20042,4500,43.76287,3400,0.30697,FR,FALSE,FALSE,7
20043,117000,44.92808,107600,-0.50144,FR,TRUE,TRUE,9.44
20044,3000,45.00588,2890,-0.51803,FR,TRUE,FALSE,10
20045,2000,45.00404,2290,-0.67838,FR,FALSE,FALSE,9.44
20046,4000,44.61624,2900,-0.77409,FR,FALSE,FALSE,9.49
20047,15000,44.43515,15700,-0.19767,FR,TRUE,FALSE,8.48
20048,5000,44.848,5235,-0.05913,FR,FALSE,FALSE,10
20049,2517,46.68077,2884,-1.50883,FR,FALSE,FALSE,9.7
20050,4000,46.96648,2267,-0.98399,FR,TRUE,TRUE,9
20051,3500,46.72714,3100,0.43836,FR,TRUE,TRUE,11
20052,10000,46.67035,18100,0.38279,FR,TRUE,TRUE,11
20053,92833,46.83331,92600,0.54293,FR,TRUE,TRUE,9.91
20054,9000,46.57874,16850,0.62001,FR,TRUE,TRUE,11
20055,4040,46.30221,2000,0.17856,FR,FALSE,FALSE,11
20056,20000,46.94877,17700,0.60229,FR,TRUE,TRUE,9.98
20057,8500,46.70697,6400,0.42505,FR,TRUE,TRUE,11
20058,3150,46.53546,5300,0.27876,FR,FALSE,FALSE,11
20059,8333,46.37492,3300,0.39952,FR,TRUE,TRUE,11
20060,2000,46.90072,3100,0.57889,FR,TRUE,TRUE,9.95
20061,8500,46.69683,6500,0.39679,FR,TRUE,TRUE,11
20062,30000,44.20976,32800,0.60748,FR,TRUE,TRUE,8.74
20063,18000,43.45789,12074,4.44926,FR,FALSE,FALSE,6.83
20064,15000,43.64119,11850,4.78948,FR,FALSE,FALSE,6.29
20065,14000,43.80736,11262,4.79912,FR,FALSE,FALSE,6.01
20066,63333,43.61424,54480,5.0998,FR,TRUE,TRUE,5.99
20067,26000,43.33398,22654,5.13322,FR,FALSE,FALSE,6.22
20068,5000,43.75723,4872,5.06558,FR,FALSE,FALSE,6.01
20069,20000,43.79915,11110,4.65457,FR,FALSE,FALSE,6.29
20070,1500,43.77987,2781,4.65009,FR,FALSE,FALSE,6.29
20071,29000,43.84038,2150,4.74107,FR,FALSE,FALSE,6.3
20072,14000,43.46383,11107,5.66925,FR,TRUE,TRUE,5.79
20073,9500,43.5815,5550,5.4669,FR,TRUE,TRUE,6.24
20074,120000,43.42169,67532,5.24509,FR,TRUE,TRUE,6.22
20075,8500,42.30299,5660,9.17133,FR,FALSE,FALSE,7
20076,15000,42.00465,12247,9.42337,FR,TRUE,TRUE,6.46
20077,9900,47.52437,6000,5.11477,FR,TRUE,TRUE,8.15
20078,2000,47.27863,3200,5.18037,FR,FALSE,FALSE,8.11
20079,6000,47.14389,2300,4.89098,FR,TRUE,TRUE,8.11
20080,6000,46.96515,14300,4.80024,FR,TRUE,TRUE,8.05
20081,5000,47.19745,4700,5.26785,FR,TRUE,TRUE,8.02
20082,33300,47.09988,30000,4.97547,FR,TRUE,TRUE,8.07
20083,2000,47.3662,2000,5.09528,FR,TRUE,FALSE,8.15
20084,6000,47.09724,4900,5.25249,FR,FALSE,FALSE,7.96
20085,8000,47.39145,6600,5.15855,FR,TRUE,TRUE,8.14
20086,8300,46.90994,6100,4.70868,FR,TRUE,TRUE,8.05
20087,3700,47.58045,3400,5.19585,FR,TRUE,FALSE,8.14
20088,4083,47.05603,3300,4.9045,FR,TRUE,FALSE,8.07
20089,2400,47.24645,2200,6.87014,FR,TRUE,FALSE,2.83
20090,4500,46.81236,5600,0.33149,FR,FALSE,TRUE,11
20091,2500,43.5451,2160,-1.11496,FR,FALSE,FALSE,10.8
20092,3583,43.78188,2500,-0.93007,FR,TRUE,FALSE,9.55
20093,4267,44.03472,2600,-0.33712,FR,TRUE,FALSE,7
20094,11000,44.08859,9600,-1.30682,FR,TRUE,FALSE,7.98
20095,3300,43.53722,4000,-1.38889,FR,TRUE,TRUE,13
20096,13600,43.722,12500,-1.0732,FR,TRUE,FALSE,9.51
20097,18000,43.76698,18000,-0.58431,FR,TRUE,FALSE,7.68
20098,2750,43.74685,2750,-0.99324,FR,TRUE,FALSE,9.53
20099,12083,43.65526,10000,-1.31055,FR,TRUE,FALSE,13.09
20100,8000,44.51807,6500,-1.0585,FR,TRUE,FALSE,9.55
20101,25833,43.70127,21800,-1.41705,FR,TRUE,FALSE,13.05
20102,100000,43.76015,42000,-1.39179,FR,TRUE,FALSE,13.08
20103,3500,44.89064,4100,1.4417,FR,FALSE,FALSE,8
20104,13000,43.8623,4500,0.66124,FR,TRUE,TRUE,8.08
20105,2000,44.63233,2523,-0.33057,FR,FALSE,FALSE,9.46
20106,21000,44.75354,21600,-0.68206,FR,TRUE,TRUE,9.46
20107,6000,45.03795,5500,-0.13878,FR,TRUE,FALSE,10
20108,5000,44.75938,4820,-0.35192,FR,TRUE,FALSE,9.66
20109,1500,45.11013,2050,-0.71932,FR,FALSE,FALSE,10.55
20110,85000,44.89407,68700,-0.668,FR,TRUE,FALSE,9.44
20111,2500,44.81932,2390,-0.43219,FR,FALSE,TRUE,9.44
20112,14000,45.42612,5750,-1.13732,FR,FALSE,FALSE,11
20113,20000,45.21184,9100,-1.12583,FR,TRUE,FALSE,10
20114,5000,44.92829,3565,-0.35922,FR,TRUE,FALSE,10
20115,3500,44.68652,2500,-0.52087,FR,TRUE,FALSE,9.46
20116,5400,44.99102,2000,-1.19364,FR,TRUE,FALSE,9.49
20117,35000,44.98394,20700,-1.1542,FR,TRUE,FALSE,9.48
20118,21000,45.20578,10967,-0.75071,FR,TRUE,FALSE,10.52
20119,14000,44.82107,14000,-0.7775,FR,TRUE,FALSE,9.46
20120,13500,45.15865,25907,-0.73363,FR,TRUE,FALSE,10.54
20121,5200,45.14875,4500,-0.81462,FR,TRUE,FALSE,10.54
20122,5000,44.92476,15800,-0.42652,FR,TRUE,TRUE,10
20123,5000,44.92936,2640,-0.45817,FR,TRUE,TRUE,9.44
20124,2000,45.01806,2000,-0.06558,FR,TRUE,FALSE,10
20125,3700,44.7237,7110,-0.50152,FR,TRUE,FALSE,9.46
20126,3000,45.01944,2343,0.00275,FR,TRUE,FALSE,10
20127,2500,44.87453,2330,-0.19699,FR,TRUE,FALSE,10
20128,5000,44.91743,2870,-0.39538,FR,TRUE,FALSE,10
20129,1000,44.95263,2880,-0.4743,FR,TRUE,TRUE,10
20130,5000,44.55036,4400,-0.87391,FR,TRUE,FALSE,9.52
20131,15667,43.65708,12400,-0.6086,FR,TRUE,TRUE,7.67
20132,30000,45.88641,22000,0.88112,FR,TRUE,TRUE,10.08
20133,2500,45.83504,2100,1.4781,FR,TRUE,TRUE,9
20134,7000,42.73006,7600,1.80782,FR,TRUE,FALSE,10
20135,4000,43.03708,4800,1.09523,FR,TRUE,FALSE,9
20136,3500,42.99737,3400,1.61441,FR,TRUE,FALSE,10
20137,9000,42.98347,22000,1.6108,FR,TRUE,FALSE,10
20138,110000,42.983,13300,1.87716,FR,TRUE,FALSE,10
20139,2500,43.28121,2900,1.3528,FR,TRUE,FALSE,9
20140,2700,43.26187,9000,1.67194,FR,TRUE,FALSE,9.51
20141,5000,43.09031,4800,1.86359,FR,TRUE,FALSE,10
20142,33100,43.12984,30400,1.60552,FR,TRUE,FALSE,9.5
20143,15000,43.00952,17800,1.13152,FR,TRUE,FALSE,5.08
20144,9000,43.57532,5700,-1.4479,FR,TRUE,FALSE,12.98
20145,53083,46.93507,40000,6.34572,FR,TRUE,TRUE,4.18
20146,10000,45.03332,6800,5.04594,FR,FALSE,FALSE,8
20147,5200,44.26552,2500,5.26572,FR,FALSE,FALSE,4.04
20148,19000,44.73292,16000,4.98573,FR,TRUE,FALSE,3
20149,29000,44.765,20000,5.33407,FR,TRUE,FALSE,8
20150,13050,44.42022,16200,4.70912,FR,TRUE,FALSE,4.06
20151,15000,44.79065,6400,4.84042,FR,TRUE,FALSE,4.58
20152,12000,44.74686,5500,4.78803,FR,TRUE,FALSE,4.58
20153,1700,44.90253,2200,4.94376,FR,FALSE,FALSE,8
20154,70000,44.54576,81300,4.72298,FR,FALSE,FALSE,3
20155,18500,44.34454,14000,5.11389,FR,FALSE,FALSE,4.05
20156,15750,44.36199,13000,4.68422,FR,FALSE,FALSE,4.06
20157,3600,44.52495,3570,4.97463,FR,FALSE,FALSE,4.07
20158,4000,43.03607,4200,1.61718,FR,TRUE,FALSE,9.49
20159,3500,43.24946,2500,1.57471,FR,TRUE,FALSE,9.52
20160,2500,45.0424,2180,-0.43254,FR,TRUE,FALSE,10
20161,5000,44.95406,4500,-0.62306,FR,TRUE,FALSE,9.44
20162,15000,44.8268,21765,0.20107,FR,FALSE,FALSE,10
20163,4000,44.6589,3042,-0.36006,FR,TRUE,FALSE,9.46
20164,4000,44.83604,3150,-1.21128,FR,TRUE,TRUE,9.5
20165,6000,44.88177,3200,-1.14508,FR,TRUE,FALSE,9.49
20166,1200,44.69811,2244,-0.42105,FR,FALSE,FALSE,9.46
20167,8500,44.57917,9000,-0.06934,FR,FALSE,FALSE,10
20168,14000,44.9805,10549,-0.46227,FR,TRUE,FALSE,10
20169,2500,44.74208,2350,-0.43986,FR,FALSE,FALSE,9.45
20170,4000,45.28389,2000,-0.6195,FR,TRUE,FALSE,10.5
20171,5000,44.99901,2273,-0.2049,FR,TRUE,FALSE,10
20172,1200,44.85603,2330,-0.30649,FR,FALSE,FALSE,10
20173,70,44.8533,70,-0.33374,FR,FALSE,FALSE,10
20174,20000,43.59977,18000,-1.41155,FR,TRUE,FALSE,13.01
20175,3600,43.6571,2600,-0.60894,FR,FALSE,FALSE,7.67
20176,8900,43.86697,5000,-1.33114,FR,TRUE,FALSE,11.53
20177,15000,44.0322,7200,-1.29747,FR,TRUE,FALSE,9.77
20178,3500,44.05392,2100,-1.14998,FR,TRUE,FALSE,8
20179,45000,44.20168,37000,-1.27771,FR,TRUE,FALSE,7.97
20180,18000,43.83991,13400,-1.32713,FR,TRUE,FALSE,11.52
20181,2400,43.72413,2400,-0.67142,FR,TRUE,FALSE,7.67
20182,54000,43.89444,29000,-0.5288,FR,FALSE,FALSE,7.7
20183,30000,43.89741,19000,-0.46889,FR,TRUE,FALSE,7.7
20184,5200,44.01509,4900,-0.8795,FR,TRUE,FALSE,8.02
20185,2500,43.74523,2480,-0.75673,FR,TRUE,FALSE,9.58
20186,34300,43.53795,18100,-1.4922,FR,TRUE,TRUE,12.94
20187,6000,45.82325,2400,0.81202,FR,TRUE,TRUE,10.05
20188,2360,47.4985,1400,6.75368,FR,TRUE,FALSE,3.93
20189,2940,47.14744,2000,6.26688,FR,TRUE,FALSE,6.47
20190,3500,46.72994,3200,6.24075,FR,TRUE,FALSE,5.31
20191,9000,47.19207,7500,5.90584,FR,TRUE,FALSE,6.18
20192,3150,47.4422,2500,6.57905,FR,TRUE,FALSE,5.38
20193,4400,46.73525,2400,6.37983,FR,TRUE,TRUE,5.34
20194,5667,47.06525,4300,6.67978,FR,TRUE,TRUE,2.26
20195,3150,46.94912,1650,6.12447,FR,TRUE,FALSE,5.86
20196,5000,47.25761,5000,6.79763,FR,TRUE,FALSE,3.68
20197,3000,47.00678,2500,6.48243,FR,TRUE,TRUE,4.19
20198,4150,46.75516,3500,6.30614,FR,TRUE,FALSE,5.34
20199,3000,47.20242,2500,6.15236,FR,TRUE,FALSE,6.97
20200,13000,44.75761,15000,4.88737,FR,TRUE,FALSE,4.58
20201,12000,45.22549,8000,4.80586,FR,FALSE,FALSE,9.26
20202,6000,42.85493,4500,1.59911,FR,TRUE,FALSE,-5.1
20203,2000,43.05338,2100,1.63803,FR,FALSE,FALSE,9.49
20204,3500,44.46876,3500,2.69921,FR,TRUE,TRUE,7
20205,21600,44.56865,22650,2.0716,FR,TRUE,TRUE,7.35
20206,4720,44.26072,2820,2.42768,FR,TRUE,TRUE,7
20207,2917,44.01642,2550,3.16776,FR,TRUE,FALSE,7
20208,75265,44.09129,99800,3.03282,FR,TRUE,TRUE,7
20209,3000,44.64581,1250,2.53659,FR,TRUE,FALSE,7
20210,7700,44.52803,7660,2.74453,FR,TRUE,FALSE,7
20211,4833,44.68483,6615,2.83955,FR,TRUE,FALSE,7
20212,2800,44.39159,2900,2.82053,FR,FALSE,FALSE,7
20213,5583,44.33464,2150,3.0422,FR,TRUE,TRUE,7
20214,2500,44.28288,2300,2.56605,FR,TRUE,FALSE,7
20215,6500,44.48948,0,2.45321,FR,TRUE,TRUE,7
20216,3100,44.97028,2520,2.18207,FR,TRUE,FALSE,7.34
20217,10000,45.22712,7050,2.34884,FR,TRUE,FALSE,7
20218,5000,45.21906,3355,2.31021,FR,TRUE,TRUE,7.54
20219,6000,44.69798,2357,2.20046,FR,TRUE,FALSE,7.35
20220,13000,45.29456,1927,2.67219,FR,TRUE,FALSE,8.05
20221,15000,45.03063,8250,3.11512,FR,TRUE,FALSE,7
20222,3000,44.97345,2595,2.61944,FR,TRUE,FALSE,7
20223,82000,45.65861,53180,0.13129,FR,TRUE,TRUE,11
20224,8350,45.47866,4865,-0.13857,FR,TRUE,TRUE,11
20225,4074,45.26455,2950,0.04112,FR,TRUE,FALSE,10.66
20226,3000,45.60721,2760,-0.05594,FR,TRUE,FALSE,11
20227,35000,45.68561,22400,-0.34182,FR,TRUE,TRUE,11
20228,10000,45.61092,5720,0.0933,FR,TRUE,TRUE,11
20229,2250,45.65592,2025,0.10143,FR,TRUE,FALSE,11
20230,25000,45.67201,18300,0.17819,FR,TRUE,TRUE,11
20231,9000,45.68036,3635,-0.19124,FR,TRUE,TRUE,11
20232,4150,45.88456,2190,0.59507,FR,TRUE,TRUE,9.98
20233,5000,45.7465,5345,0.38051,FR,TRUE,FALSE,10.3
20234,11700,46.02371,4910,0.20825,FR,FALSE,FALSE,11
20235,1700,45.7185,1000,-0.56201,FR,TRUE,TRUE,11
20236,1500,45.73323,1300,-0.58412,FR,FALSE,FALSE,11
20237,20000,45.97798,11416,-1.08171,FR,TRUE,FALSE,11
20238,15000,45.4412,18000,-0.44549,FR,TRUE,TRUE,11
20239,18000,45.84464,13453,-1.10683,FR,TRUE,FALSE,11
20240,3300,45.85648,2000,-0.32794,FR,TRUE,TRUE,11
20241,52000,45.69784,0,-1.166,FR,FALSE,FALSE,11
20242,5200,45.28841,3000,-0.41481,FR,TRUE,TRUE,10.67
20243,8000,45.93827,6400,-0.90974,FR,TRUE,TRUE,11
20244,24000,45.78297,20638,-1.1587,FR,FALSE,FALSE,11
20245,5000,45.949,3675,-1.06651,FR,TRUE,FALSE,11
20246,20000,45.87384,15300,-1.24769,FR,TRUE,FALSE,11
20247,35000,46.01541,19253,-1.37853,FR,FALSE,FALSE,11
20248,12000,45.07826,8000,1.93875,FR,FALSE,FALSE,7.49
20249,5000,45.41018,3400,1.37492,FR,FALSE,FALSE,8.51
20250,5050,44.96503,2300,1.84841,FR,FALSE,FALSE,7.48
20251,8800,45.37992,3400,2.47624,FR,TRUE,FALSE,8.04
20252,26500,45.41336,19600,2.07097,FR,TRUE,FALSE,7.5
20253,4200,45.12473,2400,1.41175,FR,FALSE,FALSE,8
20254,16500,45.43089,25000,1.39761,FR,TRUE,FALSE,8.51
20255,2500,45.64243,2400,2.46981,FR,FALSE,FALSE,9
20256,5000,45.52242,1600,2.14445,FR,FALSE,FALSE,4.9
20257,4167,45.0587,3500,1.15848,FR,TRUE,FALSE,9.08
20258,4667,45.0129,5200,0.15501,FR,FALSE,FALSE,10
20259,6000,45.04069,4200,0.36067,FR,TRUE,TRUE,10
20260,4000,45.10202,5300,0.46023,FR,TRUE,TRUE,10
20261,6283,45.51748,7800,0.6585,FR,TRUE,TRUE,9.96
20262,2000,44.84046,2500,0.1994,FR,FALSE,FALSE,10
20263,8750,45.25562,9900,0.34477,FR,FALSE,FALSE,10.67
20264,7000,45.13988,8500,0.53158,FR,TRUE,TRUE,10.55
20265,21667,44.86478,13200,1.2095,FR,TRUE,FALSE,9.07
20266,10000,45.12795,4900,1.29084,FR,FALSE,FALSE,8
20267,25200,45.4303,24100,0.91002,FR,FALSE,FALSE,9.34
20268,10000,45.1916,2900,0.7863,FR,TRUE,TRUE,8.97
20269,4000,43.69094,4790,1.34714,FR,TRUE,FALSE,9
20270,10000,43.36672,11845,1.46782,FR,TRUE,FALSE,9
20271,3650,44.19413,2330,2.33644,FR,TRUE,FALSE,7
20272,1800,44.27866,2300,2.72603,FR,FALSE,FALSE,7
20273,2900,44.04052,1460,2.52798,FR,TRUE,TRUE,7
20274,2500,44.41643,3600,2.27951,FR,TRUE,TRUE,7
20275,132500,44.3491,136500,2.54349,FR,TRUE,TRUE,7
20276,120000,44.35794,117400,2.59747,FR,TRUE,FALSE,7
20277,7700,43.98888,13700,2.97037,FR,TRUE,FALSE,7
20278,17500,43.96359,35900,2.8201,FR,TRUE,FALSE,7
20279,5300,44.46015,4100,2.95546,FR,TRUE,FALSE,7
20280,26000,44.07713,19760,2.98914,FR,TRUE,TRUE,7
20281,2900,44.0783,6000,2.70304,FR,TRUE,FALSE,7
20282,36083,44.33052,31650,2.01974,FR,TRUE,TRUE,7
20283,25000,44.56145,19300,2.21145,FR,FALSE,TRUE,7
20284,40000,44.89657,58160,2.44812,FR,TRUE,TRUE,7
20285,8800,45.21216,4500,-0.18223,FR,TRUE,TRUE,10.67
20286,13000,45.58545,8000,-0.54108,FR,TRUE,TRUE,11
20287,35000,45.91989,32670,-0.97671,FR,TRUE,FALSE,11
20288,64000,45.59374,33366,-0.9701,FR,TRUE,TRUE,11
20289,20000,45.9792,14833,-1.33682,FR,FALSE,FALSE,11
20290,20000,45.99185,9905,-1.36478,FR,FALSE,FALSE,11
20291,18000,45.95774,12000,-0.54158,FR,TRUE,TRUE,11
20292,175000,45.65975,104324,-1.08967,FR,TRUE,FALSE,11
20293,25000,45.91683,44120,-1.31571,FR,TRUE,FALSE,11
20294,4500,45.88261,2700,-0.69362,FR,TRUE,FALSE,11
20295,4400,45.74836,3600,-0.95834,FR,FALSE,FALSE,11
20296,15000,45.825,9717,-1.21568,FR,TRUE,FALSE,11
20297,40000,45.75733,34000,-0.61953,FR,TRUE,TRUE,11
20298,7000,45.90836,5505,-0.98672,FR,TRUE,FALSE,11
20299,1600,45.04559,2100,1.66923,FR,FALSE,FALSE,7.44
20300,10000,45.37548,2300,2.28243,FR,FALSE,FALSE,7
20301,6000,45.23948,3200,1.41836,FR,FALSE,FALSE,8
20302,250000,45.16322,190000,1.46871,FR,TRUE,TRUE,8
20303,20000,45.24135,9400,1.73446,FR,TRUE,TRUE,7.45
